course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
1580801912;EUROP25S;25128;AL. DE L'EUROPE;25;COURPOUYRAN;0;11:08:07;0;3785;25223
1580801914;EUROP25S;25128;AL. DE L'EUROPE;25;COURPOUYRAN;0;12:07:13;0;7331;25223
1580801912;CALADEE;25203;CALADE;25;COURPOUYRAN;0;10:53:00;0;2878;25223
1580801914;CALADEE;25203;CALADE;25;COURPOUYRAN;0;11:53:00;0;6478;25223
1580801916;CALADEE;25203;CALADE;25;COURPOUYRAN;0;12:53:00;0;10078;25223
1580801912;EGLANTIS;25104;EGLANTIERS;25;COURPOUYRAN;0;11:03:17;0;3495;25223
1580801914;EGLANTIS;25104;EGLANTIERS;25;COURPOUYRAN;0;12:03:00;0;7078;25223
1580801912;FONTCAUE;25226;FONTCAUDE;25;COURPOUYRAN;0;10:50:43;0;2741;25223
1580801914;FONTCAUE;25226;FONTCAUDE;25;COURPOUYRAN;0;11:50:43;0;6341;25223
1580801916;FONTCAUE;25226;FONTCAUDE;25;COURPOUYRAN;0;12:50:43;0;9941;25223
1580801912;HTSFONTE;25219;HAUTS FONTCAUDE;25;COURPOUYRAN;0;10:51:25;0;2783;25223
1580801914;HTSFONTE;25219;HAUTS FONTCAUDE;25;COURPOUYRAN;0;11:51:25;0;6383;25223
1580801916;HTSFONTE;25219;HAUTS FONTCAUDE;25;COURPOUYRAN;0;12:51:25;0;9983;25223
1580801910;HVILL25S;25129;HOTEL DE VILLE;25;COURPOUYRAN;0;10:07:39;0;157;25223
1580801912;HVILL25S;25129;HOTEL DE VILLE;25;COURPOUYRAN;0;11:09:00;0;3838;25223
1580801914;HVILL25S;25129;HOTEL DE VILLE;25;COURPOUYRAN;0;12:08:00;0;7378;25223
1580801912;JUVIGNAE;25236;JUVIGNAC;25;COURPOUYRAN;0;10:57:00;0;3118;25223
1580801914;JUVIGNAE;25236;JUVIGNAC;25;COURPOUYRAN;0;11:57:00;0;6718;25223
1580801910;BERGERIS;25133;LA BERGERIE;25;COURPOUYRAN;0;10:09:11;0;249;25223
1580801912;BERGERIS;25133;LA BERGERIE;25;COURPOUYRAN;0;11:10:32;0;3930;25223
1580801914;BERGERIS;25133;LA BERGERIE;25;COURPOUYRAN;0;12:09:32;0;7470;25223
1580801912;PLAINES;25102;LA PLAINE;25;COURPOUYRAN;0;11:01:34;0;3392;25223
1580801914;PLAINES;25102;LA PLAINE;25;COURPOUYRAN;0;12:01:30;0;6988;25223
1580801910;LABOURNS;25130;LE LABOURNAS;25;COURPOUYRAN;0;10:08:32;0;210;25223
1580801912;LABOURNS;25130;LE LABOURNAS;25;COURPOUYRAN;0;11:09:53;0;3891;25223
1580801914;LABOURNS;25130;LE LABOURNAS;25;COURPOUYRAN;0;12:08:53;0;7431;25223
1580801912;MARTINET;25125;LE MARTINET;25;COURPOUYRAN;0;10:50:00;0;2698;25223
1580801914;MARTINET;25125;LE MARTINET;25;COURPOUYRAN;0;11:50:00;0;6298;25223
1580801916;MARTINET;25125;LE MARTINET;25;COURPOUYRAN;0;12:50:00;0;9898;25223
1580801912;THERFTCE;25138;LES THERMES;25;COURPOUYRAN;0;10:54:25;0;2963;25223
1580801914;THERFTCE;25138;LES THERMES;25;COURPOUYRAN;0;11:54:25;0;6563;25223
1580801916;THERFTCE;25138;LES THERMES;25;COURPOUYRAN;0;12:54:25;0;10163;25223
1580801912;LUMINAIS;25105;LUMINAIRE;25;COURPOUYRAN;0;11:03:59;0;3537;25223
1580801914;LUMINAIS;25105;LUMINAIRE;25;COURPOUYRAN;0;12:03:37;0;7115;25223
1580801912;MARJORIS;25106;MARJORIES;25;COURPOUYRAN;0;11:04:58;0;3596;25223
1580801914;MARJORIS;25106;MARJORIES;25;COURPOUYRAN;0;12:04:28;0;7166;25223
1580801912;MELANIEE;25202;MELANIE;25;COURPOUYRAN;0;10:52:10;0;2828;25223
1580801914;MELANIEE;25202;MELANIE;25;COURPOUYRAN;0;11:52:10;0;6428;25223
1580801916;MELANIEE;25202;MELANIE;25;COURPOUYRAN;0;12:52:10;0;10028;25223
1580801912;RECANTOS;25101;RECANTOU;25;COURPOUYRAN;0;11:01:00;0;3358;25223
1580801914;RECANTOS;25101;RECANTOU;25;COURPOUYRAN;0;12:01:00;0;6958;25223
1580801912;RIVIERES;25103;RIVIERE;25;COURPOUYRAN;0;11:02:29;0;3447;25223
1580801914;RIVIERES;25103;RIVIERE;25;COURPOUYRAN;0;12:02:18;0;7036;25223
1580801910;RTSTGEOS;25108;ROUTE ST-GEORGES;25;COURPOUYRAN;0;10:05:51;0;49;25223
1580801912;RTSTGEOS;25108;ROUTE ST-GEORGES;25;COURPOUYRAN;0;11:07:12;0;3730;25223
1580801914;RTSTGEOS;25108;ROUTE ST-GEORGES;25;COURPOUYRAN;0;12:06:25;0;7283;25223
1580801912;SATURNEA;25237;SATURNE;25;COURPOUYRAN;0;10:55:32;0;3030;25223
1580801914;SATURNEA;25237;SATURNE;25;COURPOUYRAN;0;11:55:32;0;6630;25223
1580801910;TERSUDS;25225;TERRES DU SUD;25;COURPOUYRAN;0;10:10:39;0;337;25223
1580801912;TERSUDS;25225;TERRES DU SUD;25;COURPOUYRAN;0;11:12:00;0;4018;25223
1580801914;TERSUDS;25225;TERRES DU SUD;25;COURPOUYRAN;0;12:11:00;0;7558;25223
1580801912;VTFOSSES;25107;VALAT DE FOSSE;25;COURPOUYRAN;0;11:05:41;0;3639;25223
1580801914;VTFOSSES;25107;VALAT DE FOSSE;25;COURPOUYRAN;0;12:05:06;0;7204;25223
1580801912;VILLAGEE;25204;VILLAGE;25;COURPOUYRAN;0;10:53:56;0;2934;25223
1580801914;VILLAGEE;25204;VILLAGE;25;COURPOUYRAN;0;11:53:56;0;6534;25223
1580801916;VILLAGEE;25204;VILLAGE;25;COURPOUYRAN;0;12:53:56;0;10134;25223
1580801911;EUROP25E;25228;AL. DE L'EUROPE;25;LE MARTINET;1;10:24:50;0;1188;25134
1580801913;EUROP25E;25228;AL. DE L'EUROPE;25;LE MARTINET;1;11:24:50;0;4788;25134
1580801915;EUROP25E;25228;AL. DE L'EUROPE;25;LE MARTINET;1;12:24:50;0;8388;25134
1580801911;CALADES;25115;CALADE;25;LE MARTINET;1;10:39:00;0;2038;25134
1580801913;CALADES;25115;CALADE;25;LE MARTINET;1;11:39:00;0;5638;25134
1580801915;CALADES;25115;CALADE;25;LE MARTINET;1;12:39:00;0;9238;25134
1580801911;COURPOUE;25123;COURPOUYRAN;25;LE MARTINET;1;10:20:00;0;898;25134
1580801913;COURPOUE;25123;COURPOUYRAN;25;LE MARTINET;1;11:20:00;0;4498;25134
1580801915;COURPOUE;25123;COURPOUYRAN;25;LE MARTINET;1;12:20:00;0;8098;25134
1580801911;EGLANTIE;25214;EGLANTIERS;25;LE MARTINET;1;10:29:00;0;1438;25134
1580801913;EGLANTIE;25214;EGLANTIERS;25;LE MARTINET;1;11:29:00;0;5038;25134
1580801915;EGLANTIE;25214;EGLANTIERS;25;LE MARTINET;1;12:29:00;0;8638;25134
1580801911;FONTCAUD;25201;FONTCAUDE;25;LE MARTINET;1;10:41:50;0;2208;25134
1580801913;FONTCAUD;25201;FONTCAUDE;25;LE MARTINET;1;11:41:50;0;5808;25134
1580801915;FONTCAUD;25201;FONTCAUDE;25;LE MARTINET;1;12:41:50;0;9408;25134
1580801911;HTSFONTS;25118;HAUTS FONTCAUDE;25;LE MARTINET;1;10:41:18;0;2176;25134
1580801913;HTSFONTS;25118;HAUTS FONTCAUDE;25;LE MARTINET;1;11:41:18;0;5776;25134
1580801915;HTSFONTS;25118;HAUTS FONTCAUDE;25;LE MARTINET;1;12:41:18;0;9376;25134
1580801911;HVILL25E;25229;HOTEL DE VILLE;25;LE MARTINET;1;10:24:00;0;1138;25134
1580801913;HVILL25E;25229;HOTEL DE VILLE;25;LE MARTINET;1;11:24:00;0;4738;25134
1580801915;HVILL25E;25229;HOTEL DE VILLE;25;LE MARTINET;1;12:24:00;0;8338;25134
1580801911;JUVIGNAS;25136;JUVIGNAC;25;LE MARTINET;1;10:35:00;0;1798;25134
1580801913;JUVIGNAS;25136;JUVIGNAC;25;LE MARTINET;1;11:35:00;0;5398;25134
1580801915;JUVIGNAS;25136;JUVIGNAC;25;LE MARTINET;1;12:35:00;0;8998;25134
1580801911;BERGERIE;25233;LA BERGERIE;25;LE MARTINET;1;10:22:23;0;1041;25134
1580801913;BERGERIE;25233;LA BERGERIE;25;LE MARTINET;1;11:22:23;0;4641;25134
1580801915;BERGERIE;25233;LA BERGERIE;25;LE MARTINET;1;12:22:23;0;8241;25134
1580801911;PLAINEE;25216;LA PLAINE;25;LE MARTINET;1;10:30:29;0;1527;25134
1580801913;PLAINEE;25216;LA PLAINE;25;LE MARTINET;1;11:30:29;0;5127;25134
1580801915;PLAINEE;25216;LA PLAINE;25;LE MARTINET;1;12:30:29;0;8727;25134
1580801911;LABOURNE;25230;LE LABOURNAS;25;LE MARTINET;1;10:23:07;0;1085;25134
1580801913;LABOURNE;25230;LE LABOURNAS;25;LE MARTINET;1;11:23:07;0;4685;25134
1580801915;LABOURNE;25230;LE LABOURNAS;25;LE MARTINET;1;12:23:07;0;8285;25134
1580801911;THERFONS;25132;LES THERMES;25;LE MARTINET;1;10:37:27;0;1945;25134
1580801913;THERFONS;25132;LES THERMES;25;LE MARTINET;1;11:37:27;0;5545;25134
1580801915;THERFONS;25132;LES THERMES;25;LE MARTINET;1;12:37:27;0;9145;25134
1580801911;LUMINAIE;25213;LUMINAIRE;25;LE MARTINET;1;10:28:26;0;1404;25134
1580801913;LUMINAIE;25213;LUMINAIRE;25;LE MARTINET;1;11:28:26;0;5004;25134
1580801915;LUMINAIE;25213;LUMINAIRE;25;LE MARTINET;1;12:28:26;0;8604;25134
1580801911;MARJORIE;25212;MARJORIES;25;LE MARTINET;1;10:27:14;0;1332;25134
1580801913;MARJORIE;25212;MARJORIES;25;LE MARTINET;1;11:27:14;0;4932;25134
1580801915;MARJORIE;25212;MARJORIES;25;LE MARTINET;1;12:27:14;0;8532;25134
1580801911;MELANIES;25116;MELANIE;25;LE MARTINET;1;10:40:15;0;2113;25134
1580801913;MELANIES;25116;MELANIE;25;LE MARTINET;1;11:40:15;0;5713;25134
1580801915;MELANIES;25116;MELANIE;25;LE MARTINET;1;12:40:15;0;9313;25134
1580801911;RECANTOE;25217;RECANTOU;25;LE MARTINET;1;10:31:00;0;1558;25134
1580801913;RECANTOE;25217;RECANTOU;25;LE MARTINET;1;11:31:00;0;5158;25134
1580801915;RECANTOE;25217;RECANTOU;25;LE MARTINET;1;12:31:00;0;8758;25134
1580801911;RIVIEREE;25215;RIVIERE;25;LE MARTINET;1;10:29:48;0;1486;25134
1580801913;RIVIEREE;25215;RIVIERE;25;LE MARTINET;1;11:29:48;0;5086;25134
1580801915;RIVIEREE;25215;RIVIERE;25;LE MARTINET;1;12:29:48;0;8686;25134
1580801911;RTSTGEOE;25210;ROUTE ST-GEORGES;25;LE MARTINET;1;10:25:39;0;1237;25134
1580801913;RTSTGEOE;25210;ROUTE ST-GEORGES;25;LE MARTINET;1;11:25:39;0;4837;25134
1580801915;RTSTGEOE;25210;ROUTE ST-GEORGES;25;LE MARTINET;1;12:25:39;0;8437;25134
1580801911;SATURNER;25137;SATURNE;25;LE MARTINET;1;10:36:29;0;1887;25134
1580801913;SATURNER;25137;SATURNE;25;LE MARTINET;1;11:36:29;0;5487;25134
1580801915;SATURNER;25137;SATURNE;25;LE MARTINET;1;12:36:29;0;9087;25134
1580801911;TERDUDR;25231;TERRES DU SUD;25;LE MARTINET;1;10:21:00;0;958;25134
1580801913;TERDUDR;25231;TERRES DU SUD;25;LE MARTINET;1;11:21:00;0;4558;25134
1580801915;TERDUDR;25231;TERRES DU SUD;25;LE MARTINET;1;12:21:00;0;8158;25134
1580801911;VTFOSSEE;25211;VALAT DE FOSSE;25;LE MARTINET;1;10:26:50;0;1308;25134
1580801913;VTFOSSEE;25211;VALAT DE FOSSE;25;LE MARTINET;1;11:26:50;0;4908;25134
1580801915;VTFOSSEE;25211;VALAT DE FOSSE;25;LE MARTINET;1;12:26:50;0;8508;25134
1580801911;VILLAGES;25114;VILLAGE;25;LE MARTINET;1;10:38:12;0;1990;25134
1580801913;VILLAGES;25114;VILLAGE;25;LE MARTINET;1;11:38:12;0;5590;25134
1580801915;VILLAGES;25114;VILLAGE;25;LE MARTINET;1;12:38:12;0;9190;25134
1580866779;CNEARCS;5165;AGROPOLIS;26;MONTFERRIER CIRAD;0;10:43:20;0;2298;23233
1580866780;CNEARCS;5165;AGROPOLIS;26;MONTFERRIER CIRAD;0;12:13:35;0;7713;23233
1580866779;AMBPARES;2125;AMBROISE PARE;26;MONTFERRIER CIRAD;0;10:36:35;0;1893;23233
1580866780;AMBPARES;2125;AMBROISE PARE;26;MONTFERRIER CIRAD;0;12:06:35;0;7293;23233
1580866779;AQUEDUCS;23104;AQUEDUC;26;MONTFERRIER CIRAD;0;10:45:40;0;2438;23233
1580866780;AQUEDUCS;23104;AQUEDUC;26;MONTFERRIER CIRAD;0;12:16:23;0;7881;23233
1580866779;VALMONLS;13204;CAMPUS AGROPOLIS;26;MONTFERRIER CIRAD;0;10:42:50;0;2268;23233
1580866780;VALMONLS;13204;CAMPUS AGROPOLIS;26;MONTFERRIER CIRAD;0;12:12:59;0;7677;23233
1580866779;CAMBASS;23106;CHEMIN DU CAMBAS;26;MONTFERRIER CIRAD;0;10:46:43;0;2501;23233
1580866780;CAMBASS;23106;CHEMIN DU CAMBAS;26;MONTFERRIER CIRAD;0;12:17:37;0;7955;23233
1580866779;CHNEUFS;23111;CHEMIN NEUF;26;MONTFERRIER CIRAD;0;10:52:00;0;2818;23233
1580866779;DISTILLS;23114;DISTILLERIE;26;MONTFERRIER CIRAD;0;10:56:00;0;3058;23233
1580866780;DISTILLS;23114;DISTILLERIE;26;MONTFERRIER CIRAD;0;12:27:00;0;8518;23233
1580866779;FTSALOME;23133;FONT DE SALOME;26;MONTFERRIER CIRAD;0;10:57:27;0;3145;23233
1580866780;FTSALOME;23133;FONT DE SALOME;26;MONTFERRIER CIRAD;0;12:28:27;0;8605;23233
1580866779;FTNOYERS;23110;FONT DU NOYER;26;MONTFERRIER CIRAD;0;10:50:26;0;2724;23233
1580866779;FTCHENES;23108;FONTAINE CHENES;26;MONTFERRIER CIRAD;0;10:47:49;0;2567;23233
1580866780;FTCHENES;23108;FONTAINE CHENES;26;MONTFERRIER CIRAD;0;12:18:49;0;8027;23233
1580866779;HORTUSS;5133;HORTUS;26;MONTFERRIER CIRAD;0;10:40:56;0;2154;23233
1580866780;HORTUSS;5133;HORTUS;26;MONTFERRIER CIRAD;0;12:10:56;0;7554;23233
1580866779;GRDFONTS;23112;LA GRAND FONT;26;MONTFERRIER CIRAD;0;10:53:00;0;2878;23233
1580866779;LIRONDES;23107;LA LIRONDE;26;MONTFERRIER CIRAD;0;10:47:00;0;2518;23233
1580866780;LIRONDES;23107;LA LIRONDE;26;MONTFERRIER CIRAD;0;12:18:00;0;7978;23233
1580866779;LYCAGRIS;13202;LYCEE F. BAZILLE;26;MONTFERRIER CIRAD;0;10:42:00;0;2218;23233
1580866780;LYCAGRIS;13202;LYCEE F. BAZILLE;26;MONTFERRIER CIRAD;0;12:12:00;0;7618;23233
1580866779;MASGUES;23105;MAS DE GUE;26;MONTFERRIER CIRAD;0;10:46:29;0;2487;23233
1580866780;MASGUES;23105;MAS DE GUE;26;MONTFERRIER CIRAD;0;12:17:21;0;7939;23233
1580866779;OCCITSUB;23130;OCCITANIE;26;MONTFERRIER CIRAD;0;10:35:00;0;1798;23233
1580866780;OCCITSUB;23130;OCCITANIE;26;MONTFERRIER CIRAD;0;12:05:00;0;7198;23233
1580866779;PICADOUS;23113;PICADOUS;26;MONTFERRIER CIRAD;0;10:54:00;0;2938;23233
1580866779;PICHEROS;23103;PICHEYROU;26;MONTFERRIER CIRAD;0;10:45:06;0;2404;23233
1580866780;PICHEROS;23103;PICHEYROU;26;MONTFERRIER CIRAD;0;12:15:42;0;7840;23233
1580866779;SEIGNEUS;6123;PLAN 4 SEIGNEURS;26;MONTFERRIER CIRAD;0;10:39:51;0;2089;23233
1580866780;SEIGNEUS;6123;PLAN 4 SEIGNEURS;26;MONTFERRIER CIRAD;0;12:09:51;0;7489;23233
1580866779;4CHEMINS;23109;QUATRE CHEMINS;26;MONTFERRIER CIRAD;0;10:49:02;0;2640;23233
1580866779;RAPATELS;23102;RAPATEL;26;MONTFERRIER CIRAD;0;10:44:29;0;2367;23233
1580866780;RAPATELS;23102;RAPATEL;26;MONTFERRIER CIRAD;0;12:14:57;0;7795;23233
1580866779;LAGAURIS;23124;VINCENT AURIOL;26;MONTFERRIER CIRAD;0;10:43:52;0;2330;23233
1580866780;LAGAURIS;23124;VINCENT AURIOL;26;MONTFERRIER CIRAD;0;12:14:13;0;7751;23233
1580866774;CNEARCS;5165;AGROPOLIS;26;MONTFERRIER OLYMPE;0;11:28:20;0;4998;26114
1580866774;AMBPARES;2125;AMBROISE PARE;26;MONTFERRIER OLYMPE;0;11:21:35;0;4593;26114
1580866774;AQUEDUCS;23104;AQUEDUC;26;MONTFERRIER OLYMPE;0;11:30:40;0;5138;26114
1580866774;VALMONLS;13204;CAMPUS AGROPOLIS;26;MONTFERRIER OLYMPE;0;11:27:50;0;4968;26114
1580866774;CAMBASS;23106;CHEMIN DU CAMBAS;26;MONTFERRIER OLYMPE;0;11:31:43;0;5201;26114
1580866773;CHNEUFS;23111;CHEMIN NEUF;26;MONTFERRIER OLYMPE;0;10:08:53;0;231;26114
1580866774;CHNEUFS;23111;CHEMIN NEUF;26;MONTFERRIER OLYMPE;0;11:37:00;0;5518;26114
1580866773;FTNOYERS;23110;FONT DU NOYER;26;MONTFERRIER OLYMPE;0;10:07:19;0;137;26114
1580866774;FTNOYERS;23110;FONT DU NOYER;26;MONTFERRIER OLYMPE;0;11:35:26;0;5424;26114
1580866774;FTCHENES;23108;FONTAINE CHENES;26;MONTFERRIER OLYMPE;0;11:32:49;0;5267;26114
1580866774;HORTUSS;5133;HORTUS;26;MONTFERRIER OLYMPE;0;11:25:56;0;4854;26114
1580866773;GRDFONTS;23112;LA GRAND FONT;26;MONTFERRIER OLYMPE;0;10:09:53;0;291;26114
1580866774;GRDFONTS;23112;LA GRAND FONT;26;MONTFERRIER OLYMPE;0;11:38:00;0;5578;26114
1580866774;LIRONDES;23107;LA LIRONDE;26;MONTFERRIER OLYMPE;0;11:32:00;0;5218;26114
1580866774;LYCAGRIS;13202;LYCEE F. BAZILLE;26;MONTFERRIER OLYMPE;0;11:27:00;0;4918;26114
1580866774;MASGUES;23105;MAS DE GUE;26;MONTFERRIER OLYMPE;0;11:31:29;0;5187;26114
1580866774;OCCITSUB;23130;OCCITANIE;26;MONTFERRIER OLYMPE;0;11:20:00;0;4498;26114
1580866773;PICADOUS;23113;PICADOUS;26;MONTFERRIER OLYMPE;0;10:10:53;0;351;26114
1580866774;PICADOUS;23113;PICADOUS;26;MONTFERRIER OLYMPE;0;11:39:00;0;5638;26114
1580866774;PICHEROS;23103;PICHEYROU;26;MONTFERRIER OLYMPE;0;11:30:06;0;5104;26114
1580866774;SEIGNEUS;6123;PLAN 4 SEIGNEURS;26;MONTFERRIER OLYMPE;0;11:24:51;0;4789;26114
1580866773;4CHEMINS;23109;QUATRE CHEMINS;26;MONTFERRIER OLYMPE;0;10:05:55;0;53;26114
1580866774;4CHEMINS;23109;QUATRE CHEMINS;26;MONTFERRIER OLYMPE;0;11:34:02;0;5340;26114
1580866774;RAPATELS;23102;RAPATEL;26;MONTFERRIER OLYMPE;0;11:29:29;0;5067;26114
1580866774;LAGAURIS;23124;VINCENT AURIOL;26;MONTFERRIER OLYMPE;0;11:28:52;0;5030;26114
1580866769;AQUEDUCE;23224;AQUEDUC;26;OCCITANIE;1;10:45:10;0;2408;23238
1580866798;AQUEDUCE;23224;AQUEDUC;26;OCCITANIE;1;11:50:10;0;6308;23238
1580866768;AQUEDUCE;23224;AQUEDUC;26;OCCITANIE;1;12:15:10;0;7808;23238
1580866769;CAMBASE;23222;CHEMIN DU CAMBAS;26;OCCITANIE;1;10:43:26;0;2304;23238
1580866798;CAMBASE;23222;CHEMIN DU CAMBAS;26;OCCITANIE;1;11:48:26;0;6204;23238
1580866768;CAMBASE;23222;CHEMIN DU CAMBAS;26;OCCITANIE;1;12:13:26;0;7704;23238
1580866769;CHNEUFE;23217;CHEMIN NEUF;26;OCCITANIE;1;10:40:00;0;2098;23238
1580866798;CHNEUFE;23217;CHEMIN NEUF;26;OCCITANIE;1;11:45:00;0;5998;23238
1580866768;CHNEUFE;23217;CHEMIN NEUF;26;OCCITANIE;1;12:10:00;0;7498;23238
1580866798;CIRADBAS;23125;CIRAD DE BAILL.;26;OCCITANIE;1;11:38:00;0;5578;23238
1580866764;CIRADBAS;23125;CIRAD DE BAILL.;26;OCCITANIE;1;12:45:00;0;9598;23238
1580866798;DISTILLR;23214;DISTILLERIE;26;OCCITANIE;1;11:41:00;0;5758;23238
1580866764;DISTILLR;23214;DISTILLERIE;26;OCCITANIE;1;12:48:00;0;9778;23238
1580866798;FTSALOMS;23237;FONT DE SALOME;26;OCCITANIE;1;11:39:28;0;5666;23238
1580866764;FTSALOMS;23237;FONT DE SALOME;26;OCCITANIE;1;12:46:28;0;9686;23238
1580866769;FTNOYERE;23218;FONT DU NOYER;26;OCCITANIE;1;10:40:59;0;2157;23238
1580866798;FTNOYERE;23218;FONT DU NOYER;26;OCCITANIE;1;11:45:59;0;6057;23238
1580866768;FTNOYERE;23218;FONT DU NOYER;26;OCCITANIE;1;12:10:59;0;7557;23238
1580866769;FTCHENEE;23220;FONTAINE CHENES;26;OCCITANIE;1;10:42:39;0;2257;23238
1580866798;FTCHENEE;23220;FONTAINE CHENES;26;OCCITANIE;1;11:47:39;0;6157;23238
1580866768;FTCHENEE;23220;FONTAINE CHENES;26;OCCITANIE;1;12:12:39;0;7657;23238
1580866769;HORTUSE;5230;HORTUS;26;OCCITANIE;1;10:49:59;0;2697;23238
1580866798;HORTUSE;5230;HORTUS;26;OCCITANIE;1;11:54:59;0;6597;23238
1580866768;HORTUSE;5230;HORTUS;26;OCCITANIE;1;12:19:59;0;8097;23238
1580866769;GRDFONTE;23216;LA GRAND FONT;26;OCCITANIE;1;10:39:00;0;2038;23238
1580866798;GRDFONTE;23216;LA GRAND FONT;26;OCCITANIE;1;11:44:00;0;5938;23238
1580866768;GRDFONTE;23216;LA GRAND FONT;26;OCCITANIE;1;12:09:00;0;7438;23238
1580866769;LIRONDEE;23221;LA LIRONDE;26;OCCITANIE;1;10:43:00;0;2278;23238
1580866798;LIRONDEE;23221;LA LIRONDE;26;OCCITANIE;1;11:48:00;0;6178;23238
1580866768;LIRONDEE;23221;LA LIRONDE;26;OCCITANIE;1;12:13:00;0;7678;23238
1580866769;RTEMENDE;5202;LYCEE F. BAZILLE;26;OCCITANIE;1;10:49:00;0;2638;23238
1580866798;RTEMENDE;5202;LYCEE F. BAZILLE;26;OCCITANIE;1;11:54:00;0;6538;23238
1580866768;RTEMENDE;5202;LYCEE F. BAZILLE;26;OCCITANIE;1;12:19:00;0;8038;23238
1580866769;MASGUEE;23223;MAS DE GUE;26;OCCITANIE;1;10:43:57;0;2335;23238
1580866798;MASGUEE;23223;MAS DE GUE;26;OCCITANIE;1;11:48:57;0;6235;23238
1580866768;MASGUEE;23223;MAS DE GUE;26;OCCITANIE;1;12:13:57;0;7735;23238
1580866769;OLYMPEE;26214;OLYMPE;26;OCCITANIE;1;10:35:00;0;1798;23238
1580866768;OLYMPEE;26214;OLYMPE;26;OCCITANIE;1;12:05:00;0;7198;23238
1580866769;PICADOUE;23215;PICADOUS;26;OCCITANIE;1;10:38:00;0;1978;23238
1580866798;PICADOUE;23215;PICADOUS;26;OCCITANIE;1;11:43:00;0;5878;23238
1580866768;PICADOUE;23215;PICADOUS;26;OCCITANIE;1;12:08:00;0;7378;23238
1580866769;PICHEROE;23225;PICHEYROU;26;OCCITANIE;1;10:46:03;0;2461;23238
1580866798;PICHEROE;23225;PICHEYROU;26;OCCITANIE;1;11:51:03;0;6361;23238
1580866768;PICHEROE;23225;PICHEYROU;26;OCCITANIE;1;12:16:03;0;7861;23238
1580866769;P4SEIG23;23232;PLAN 4 SEIGNEURS;26;OCCITANIE;1;10:50:48;0;2746;23238
1580866798;P4SEIG23;23232;PLAN 4 SEIGNEURS;26;OCCITANIE;1;11:55:48;0;6646;23238
1580866768;P4SEIG23;23232;PLAN 4 SEIGNEURS;26;OCCITANIE;1;12:20:48;0;8146;23238
1580866769;4CHEMINE;23219;QUATRE CHEMINS;26;OCCITANIE;1;10:41:54;0;2212;23238
1580866798;4CHEMINE;23219;QUATRE CHEMINS;26;OCCITANIE;1;11:46:54;0;6112;23238
1580866768;4CHEMINE;23219;QUATRE CHEMINS;26;OCCITANIE;1;12:11:54;0;7612;23238
1580866769;RAPATELE;23226;RAPATEL;26;OCCITANIE;1;10:47:01;0;2519;23238
1580866798;RAPATELE;23226;RAPATEL;26;OCCITANIE;1;11:52:01;0;6419;23238
1580866768;RAPATELE;23226;RAPATEL;26;OCCITANIE;1;12:17:01;0;7919;23238
1580866769;LAGRSUBE;22266;VINCENT AURIOL;26;OCCITANIE;1;10:48:19;0;2597;23238
1580866798;LAGRSUBE;22266;VINCENT AURIOL;26;OCCITANIE;1;11:53:19;0;6497;23238
1580866768;LAGRSUBE;22266;VINCENT AURIOL;26;OCCITANIE;1;12:18:19;0;7997;23238
268437165;ASTRUT3S;43241;ASTRUC;3;JUVIGNAC;0;10:14:13;0;551;43101
268437190;ASTRUT3S;43241;ASTRUC;3;JUVIGNAC;0;10:25:19;0;1217;43101
268437214;BOIRAT3E;43209;BOIRARGUES;3;JUVIGNAC;0;10:14:00;0;538;43101
268437141;CELLET3S;43253;CELLENEUVE;3;JUVIGNAC;0;10:09:37;0;275;43101
268437165;CELLET3S;43253;CELLENEUVE;3;JUVIGNAC;0;10:24:33;0;1171;43101
268437214;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;10:12:00;0;418;43101
268437033;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;10:27:00;0;1318;43101
268437059;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;10:42:00;0;2218;43101
268437165;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;10:05:20;0;18;43101
268437190;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;10:16:14;0;672;43101
268437141;HDEPTT3S;43249;HOT. DEPARTEMENT;3;JUVIGNAC;0;10:06:20;0;78;43101
268437165;HDEPTT3S;43249;HOT. DEPARTEMENT;3;JUVIGNAC;0;10:21:19;0;977;43101
268437165;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;10:16:19;0;677;43101
268437190;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;10:27:13;0;1331;43101
268437165;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;10:12:41;0;459;43101
268437190;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;10:24:08;0;1146;43101
268437141;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;10:11:21;0;379;43101
268437165;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;10:26:20;0;1278;43101
268437190;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;10:37:14;0;1932;43101
268437190;MOULARTW;41209;MOULARES;3;JUVIGNAC;0;10:07:19;0;137;43101
